GeneID	GSM3591825	GSM3591826	GSM3591827	GSM3591828	GSM3591829	GSM3591830	GSM3591831	GSM3591832	GSM3591833	GSM3591834
107986633	0	0	0	0.05047	0	0	0.07065	0	0	0.1622
101927640	0	0	0	0	0	0	0	0	0	0
107986632	0	0	0	0	0.1058	0	0	0	0	0
442247	0	0	0	0	0	0	0	0	0	0
101927664	0	0	0	0	0	0	0	0	0	0
105377949	0	0	0	0	0	0	0	0	0	0
107986634	0	0	0	0	0	0	0	0	0	0
105377950	0.1827	0.1829	0.3979	0.1593	0.2249	0.03774	0.04459	0.2086	0.1296	0.07677
107986635	0.07078	0.0638	0.555	0.1111	0	0	0	0	0	0
105377951	0	0.06992	0.2028	0.3044	0	0.02404	0	0.06645	0.03302	0
107986636	0	0	0	0	0	0	0	0	0	0
105377952	0	0	0	0	0	0	0	0	0	0
105377956	0	0	0	0	0	0	0	0	0	0
105377953	0.06037	0.1088	0.1183	0.04738	0	0.05613	0.3979	0	0.1542	0
105377955	0	0	0	0	0	0	0	0	0	0
107986637	0	0	0	0	0	0	0	0	0	0
105377957	0	0	0	0	0	0	0	0	0	0
101927686	0	0	3.56	0	0	0	0	5.939	0	0.4163
4082	0.06302	0.8293	68.15	0.7815	3.352	0.1406	0.9278	53.6	0.9576	3.512
285758	0	0.03548	0.8875	0	0	0	0.02162	0.4552	0	0.04964
285759	0	0.1703	0	0.02119	0	0	0.02966	0.2774	0	0
3066	9.317	17.16	5.214	5.786	5.835	8.973	15.07	5.812	6.14	6.483
101927768	0.6205	0.7052	1.534	0.7623	0.598	0.7024	0.8892	1.179	0.6201	0.9185
222537	0	0	0	0.005131	0	0	0	0	0.02087	0
107986638	0	0	0	0	0	0	0	0	0	0
105377959	0	0	0	0	0	0	0	0	0	0
107986639	0	0.23	1.084	0.06677	0.3143	0	0.1869	0.5465	0.02716	2.467
105377960	0	0	0	0	0	0	0	0	0	0
105377961	0	0	0	0	0	0	0	0	0	0
105377962	0	0	0	0	0	0	0	0	0	0
2444	0.0266	0.03767	0.03724	0.04473	0.01404	0.04946	0.06679	0.06834	0.05337	0.06707
728402	0.8029	1.005	0	0.07001	0.1648	0.705	0.735	0.1146	0.1424	0
221294	5.592	7.062	8.904	8.288	6.292	6.764	8.998	11.11	10.56	9.905
1300	0.914	2.192	5.445	4.922	3.395	1.615	1.623	7.685	6.746	6.626
23270	6.769	9.756	13.63	16.77	15.13	6.379	8.97	10.52	16.34	16.8
29940	0.9283	1.476	9.73	1.989	3.594	0.3854	0.7188	9.075	1.771	2.168
112267965	0.8374	1.138	6.696	10.67	5.646	0.8157	1.767	8.47	11.95	10.73
7259	13.14	21.92	61.14	58.05	51.8	14.38	16.87	63.66	57.26	54.68
100287467	0.1135	0.1477	1.928	0.188	0.6054	0.03517	0.1108	1.944	0.1529	0.3656
441168	2.672	3.131	45.66	1.957	5.264	5.341	4.012	42.79	2.246	4.155
100128327	0	0	0	0	0	0	0	0	0	0
254228	0	0	0	0.008684	0	0	0	0	0.0106	0
221301	0	0	0	0	0	0	0.0225	0	0	0
51389	16.26	19.51	7.753	12.57	14.5	14.25	17.27	7.69	12.74	12.84
345895	0.2259	0.7766	1.05	1.359	1.73	0.3189	0.3033	1.655	1.458	1.983
221302	24.41	21.7	7.935	8.886	12.71	20.78	25.5	10.9	10.01	9.715
3841	2.425	2.607	9.851	12.43	10.33	2.499	3.086	11.71	14.62	12.83
221303	0	0	0	0.1235	0	0	0	0.1348	0	0.06616
105377963	0	0.1598	0	0	0	0	0	0	0	0.05587
222545	0	0	0.02412	0	0	0	0	0	0	0
222546	0	0	0	0	0	0	0	0	0	0
105377964	0	0	0	0	0	0	0	0	0	0
245806	0	0	0	0	0	0	0	0	0	0
6098	0	0	0	0	0	0	0	0	0	0
285761	1.916	3.24	1.237	2.569	5.233	2.169	2.655	0.9176	2.804	4.427
57120	14.43	25.63	19.54	27.82	27.34	15.7	23.2	23.09	28.72	27.9
101927919	0.526	1.126	0.1289	0.1032	0	0.5808	1.445	0	0.1259	0.1658
116150	5.566	18.46	6.352	7.372	10.3	6.236	12.76	7.92	6.74	9.822
222553	0.04204	0.09473	0.0206	0.1237	0.03883	0.05864	0.08083	0	0.2751	0.159
105377967	0	0	0	0	0	0	0	0	0	0
107986523	0	0	0	0	0	0	0	0	0	0
387119	9.759	13.95	13.95	35.24	26.9	12.67	15.98	18.63	44.18	37.51
105377971	1.655	3.32	2.799	5.846	4.127	2.828	2.66	3.35	9.564	7.696
23629	2.254	2.249	2.188	5.274	3.962	2.849	2.861	3.881	6.861	6.54
5350	3.116	4.245	3.516	9.867	6.157	3.992	3.722	4.841	11.05	10.28
107986524	3.347	7.088	6.233	11.4	7.294	5.726	7.427	6.966	14.61	12.87
100287632	0.07595	0	0	0.5364	1.403	0.07062	0	2.342	0.7273	0.9576
254394	7.937	13.12	11.48	9.001	11.65	7.781	11.97	14.89	11.1	11.44
25842	39	41.53	22.59	35.51	35.42	42.9	51.82	29.61	40.56	38.48
79632	9.812	1.805	0.2501	7.08	0.707	8.874	2.467	0.459	7.005	2.381
693128	3.908	0	0	4.381	0	1.557	0	0	6.772	0
4121	21.35	44.52	23.66	10.19	69.53	24.63	36.48	38.21	10.14	32.67
107986526	1.031	3.081	2.021	0.8517	6.213	1.614	3.278	3.625	0.485	3.626
285762	0.04683	0.1266	0.4896	0.147	0.2306	0.1597	0.2229	0.9626	0.2691	0.5707
105377973	0.01261	0.125	0.3461	0.09897	0.04658	0.1642	0.1108	0.6157	0.2093	0.1908
107986525	0.08723	0.1966	0.1283	0.1369	0.08056	0.08111	0.1198	1.009	0.2228	0.275
105377975	0.2001	0.8415	1.699	0.471	0.9854	0.248	1.099	3.941	0.6812	1.682
105377972	0.02492	0.2695	0.2442	0.1565	0.1841	0.02317	0.219	0.5763	0.2068	0.3456
100422951	0	0	0	0	0	0	0	1.761	0	0
105377977	0	0	0	0.02336	0	0	0	0	0.05702	0
221322	2.856	2.379	5.546	6.301	4.842	3.681	3.593	7.802	8.419	7.329
2697	0.05269	0	0.06886	0.04135	0	0.03266	0.07718	0.04513	0.02243	0
105377979	0.02415	0	0	0.1232	0	0.02245	0.006632	0	0.1888	0.06089
105377978	0	0	0	0.2033	0	0	0	0	0	0
3298	19.52	21.59	8.058	27.94	17.26	17.66	23.12	9.453	36.18	25.3
57515	38.33	57.36	72.62	125.2	134.4	33.93	46.05	88.56	123.4	114.3
5570	0.2787	0.4522	0.3279	0.4667	0.4805	0.4665	0.4083	0.3342	0.5813	0.4217
112267966	0.01702	0	0	0	0	0	0	0	0.02174	0
2173	0	0.01131	0	0	0	0	0	0	0	0
10924	0.06064	0.1457	0.1189	0.09518	0.07466	0.1128	0.08882	0.3116	0.3226	0.2548
134829	0	0	0	0	0	0	0	0	0	0
10345	0	0	0	0	0	0	0	0	0	0
105377984	0	0	0	0	0	0	0	0	0	0
101927990	0	0	0	0	0	0	0	0	0	0
105377982	0	0	0	0	0	0	0	0	0	0
105377981	0	0	0	0	0	0	0	0	0	0
154215	0	0.01347	0	0	0	0	0	0	0	0
7955	0	0	0	0	0	0.03768	0.01113	0	0.09702	0
154214	0.03555	0	0.03484	0.03906	0.06566	0.2512	0.04296	0.009134	0.2451	0.112
7164	0.2506	0.312	0.1404	0.1311	0	0.1665	0.1049	0.06134	0.1143	0.1655
100126584	0	0	0	0.05878	0	0.1393	0.08228	0	0	0
51020	36.89	37.75	7.182	11.96	16.29	30.26	33.53	7.739	10.51	12.1
107986640	0	0	0.5007	0	0	0	0	0.1313	0	0
102723341	0	0	0	0	0	0.01242	0	0	0	0
105377986	0.05912	0	0	0	0.2184	0	0	0.3038	0	0
643623	0	0	0	0	0	0	0	0	0	0
23493	0	0.03652	0	0.1113	0.2245	0	0.01113	0	0.04527	0.06385
100189269	0	0	0	1.771	0	0.6993	0	0	0	0
135112	16.44	18.44	7.983	9.799	11.98	17.64	18.65	10.01	9.142	12.07
104355145	2.183	5.018	2.14	4.198	1.21	2.842	4.438	5.61	2.718	2.753
135114	10.88	13.58	12.51	10.76	9.926	8.495	12.49	15.23	11.18	11.01
60487	10.2	13.06	7.979	11.32	10.94	9.114	13.63	8.864	11.94	10.68
101928096	0.1246	0.9032	1.15	0.9646	1.329	0.2806	0.3862	1.138	0.9102	1.197
387103	7.802	6.901	0.2074	0.1142	0.2442	7.426	8.731	0.3398	0.152	0.1334
693173	0	0	0	0	0	0	0	0	0	0
105377992	0	0.02415	0	0	0	0.02491	0	0.01721	0	0
105377993	0	0.04679	0	0	0	0.03218	0	0	0	0
105377991	0	0	0	0	0	0	0	0	0	0
105377989	0	0	0.05185	0	0	0	0	0	0	0
84870	0	0	0.05872	0	0	0	0	0	0	0.02518
112267972	0	0.008175	0.03556	0	0.134	0.008434	0	0.06992	0	0.03431
81847	4.454	6.448	11.49	9.324	11.5	4.725	6.16	13.01	9.545	9.694
55862	14.3	25.5	17.92	12.48	15.27	17.62	21.71	18.06	12.54	13.89
105377994	3.07	6.604	7.113	5.148	9.795	3.309	5.673	6.096	6.46	6.247
107986641	0.455	1.435	0.892	0.7142	0	1.904	1.25	1.169	0.1453	0.8606
387104	0.8485	2.681	0.3512	1.102	0.4876	0.9906	1.051	0.4361	0.7705	0.2912
9729	0.4533	1.532	0.3136	0.7848	0.2955	0.6508	0.4907	0.3597	0.4086	0.1597
107986642	1.01	2.731	0.2048	0.9839	0.3859	1.198	0.7651	0.6264	0.4446	0.3952
352999	0	0.284	0	0.1766	1.496	0.04185	0.2473	0	0.2012	0.6243
105377995	0	0	0	0.8018	1.617	0.4071	0.1603	0	1.584	2.944
105377996	0	0.08874	0	1.236	2.909	0.09154	0.5408	0	1.634	2.979
105377997	0.1189	1.244	0	5.16	8.613	0.5271	0.8137	0	6.17	9.269
112267973	0.4646	2.052	0	11.17	19.61	1.534	2.884	0	14.54	24.95
387357	12.52	37.67	0.06632	49.9	147.8	32.27	57.5	0.3767	77.15	123.5
5796	1.206	10.93	15.46	0.6127	2.717	1.104	8.18	19.69	1.413	14.75
101928140	0.2085	4.08	9.459	0.2571	5.171	0.4154	4.843	13.24	1.084	15.77
105377998	0	0	0	0	0	0	0	0	0	0
3908	0.1503	0.2309	0.07365	0.06701	0.6182	0.2287	0.349	0.008776	0.04143	0.1593
102723409	0.06247	0.08662	0.1601	0.08297	0.4438	0.07595	0.1003	0.1729	0.09203	0.2726
93663	9.95	8.999	4.524	2.071	11.31	12.85	9.363	3.581	1.685	5.056
253582	0	0.6015	0	0.1496	1.878	0	0	0	0	0.3205
105377999	0.04065	0.2198	0	0.06381	0	0	0	0.2089	0	0.205
84456	2.909	4.126	18.1	11.47	15.61	3.041	5.491	24.81	12.89	14.79
105378000	0.9296	0.2095	6.378	1.338	2.289	0.2881	1.447	5.175	2.967	3.809
154075	0.4084	3.235	1.875	14.57	76.26	0.4197	1.617	1.933	14.48	43.47
112267974	0.01249	0.2477	0.3918	0.009803	0.4153	0.01161	0	0.3852	0	0.2677
114801	0.06895	0.5041	0.2553	0.1203	0.0283	0.07836	0.07575	0.1181	0.181	0.1449
105378002	0	0	0	0	0	0	0	0	0	0
105378003	0	0	0	0	0	0	0	0	0	0
100507203	0.1293	0.0971	0.169	0	0.1592	0.04007	0.07102	0.1661	0.02751	0.1087
2037	2.215	3.279	8.318	1.211	0.6053	2.432	3.153	8.217	1.353	1.147
105378004	0.101	0.1821	0	0.07929	0	0	0	0	0.129	0
102723445	0.08474	0	0.1661	0.399	0	0	0.1862	0	0.1623	0.2137
9465	1.925	1.749	2.604	9.526	2.674	2.736	2.927	4.047	11.54	8.825
107986643	0.6074	0.6257	0.6805	8.411	0.9617	1.331	1.287	3.456	9.64	8.753
105378005	1.562	0.4694	0	5.326	0.679	2.094	1.565	0.1181	7.609	5.678
383	0.6994	1.957	8.082	10.6	7.343	1.198	1.577	12.58	11.45	12.02
9439	20.72	29.7	35.61	39.59	36.13	18.21	25.42	45.95	43.78	41.86
5169	0.5019	1.194	0.41	0.5909	0.412	0.4667	0.5208	0.2508	0.5786	0.4043
79541	1.17	1.277	4.166	4.496	3.072	0.6301	0.4738	2.849	2.261	2.097
643854	0.7775	1.136	1.648	1.303	1.164	0.5666	0.6464	1.674	1.556	0.9008
100616455	0	0	0	0	0	0	0	0	0	0
5167	0.02184	0.5118	0.4281	0.02285	0.242	0.02031	0.08798	0.1309	0.004648	0.09179
1490	0	0.02087	0.5902	0	0	0	0.02544	0.5356	0	0
100616191	0	0	0	0	0	0	0	0	0	0
100507254	0	0	5.478	0.04617	0	0	0	6.197	0	0.1113
26002	0	0	3.499	0.01401	0	0	0.03922	4.724	0.05697	0.6526
8417	2.252	3.392	83.91	6.617	11.84	2.431	2.97	112.3	6.701	13.15
134860	0	0	0	0	0	0	0	0	0	0
83551	0	0	0	0	0	0	0	0	0	0
319100	0	0	0.2045	0	0	0	0	0	0	0
9038	0	0	0	0	0	0	0	0	0	0
9288	0	0	0	0.1183	0.1856	0	0	0	0	0
9287	0	0	0	0	0	0	0	0	0	0
134864	0	0	0	0	0	0	0	0	0	0
8876	0	0	0.08265	0.01103	0.2077	0	0	0.03611	0	0.01772
55350	0.05644	0	0.2213	0.155	0.2085	0.07871	0	0.5075	0.5585	0.5337
8875	6.645	4.711	14.77	12.22	20.16	5.887	7.155	15.51	15.65	18.57
116843	5.961	9.109	18.02	14.59	6.758	6.64	10.65	24.79	18.3	14.85
107986644	0.4168	0.6068	0.3771	1.308	0.2369	0.4173	0.4579	0.5767	1.228	0.6063
6206	2367	2215	1682	2868	1644	2423	2588	1667	2975	2401
594837	60.08	201.9	100.3	128.1	164.4	62.07	124.7	167.7	110.8	130
594838	39.9	174.7	79.61	98.42	81.59	45.71	108.8	119	91.89	127.6
594839	35.42	99.44	56.67	71.89	97.76	40.88	67.99	76.37	90.72	86.24
105378008	0.04194	0	0	0.03292	0	0	0	0	0	0.05288
285735	0	0	0	0	0	0	0	0	0	0
2070	0	0.01987	0	0	0	0	0	0	0	0
100507308	0	0	0	0	0	0	0	0	0	0
154089	0	0	0	0	0	0	0	0	0.00983	0
6943	0	0	0	0	0	0	0	0	0	0
9519	7.291	11.52	7.363	6.771	11.67	7.169	8.956	8.288	7.511	8.969
154091	0.2635	0.417	0.5416	0.6758	0.5222	0.4003	0.48	0.6439	0.7179	0.713
387065	0	0	0	0	0	0	0	0	0	0
6446	11.07	13.71	7.368	6.883	3.618	15.48	6.519	4.552	6.684	4.013
107986646	0.0597	0	0	0.1406	0	0.111	0	0.1534	0.1906	0.2258
105378009	0	0	0	0	0	0	0	0	0	0
101928231	0.04558	0	0	0	0	0	0	0	0	0
154092	0.02626	0.04734	0	0	0	0	0	0.135	0	0
101928304	0	0	0	0	0	0	0.088	0	0	0
101928277	0	0.07012	0.305	0.06106	0	0	0.08547	0	0	0
64577	0.4488	0.6356	1.089	2.231	1.342	0.6358	1.056	0.8236	2.387	2.209
10767	27.37	27.58	9.895	14.84	12.74	24.99	30.41	12.74	15.73	15.8
100500880	9.69	11.3	6.704	8.5	18.95	11.66	11.9	5.859	13.46	10.78
105378010	0	0	0	0	0	0	0	0	0.2887	0
4602	27.6	42.41	0.4563	8.161	1.863	39.57	41.57	0.6314	7.101	7.158
105378011	10.31	19.06	0.5055	4.047	0.9525	15.98	16.24	0.2209	3.951	5.635
693126	0	0	0	0	0	0	0	0	0	0
54806	9.067	24.96	3.264	2.484	2.978	11.94	26.04	6.577	4.327	5.95
100131814	0.2527	0.7661	0.4504	0.4508	0.5092	0.3204	1.943	0.6494	0.264	0.2317
105378013	0.6145	3.062	0	0	0	1.008	4.527	0.09288	0.04616	0
105378012	0	0	0	0.02101	0	0	0.02941	0	0.2392	0
101928326	0	0	0	0	0	0.05045	0	0	0.06928	0
27115	2.011	0.725	2.819	0.8523	0	2.898	1.58	3.85	1.31	0.7607
101928373	1.234	0.7705	3.409	1.288	0.2153	2.032	1.121	5.192	2.171	0.9064
644135	0.9657	0.4974	2.231	0.379	0	1.251	0.6442	2.038	0.5505	0.4783
113115	5.962	8.595	2.208	3.414	2.977	6.677	8.638	2.947	3.047	4.39
9774	28.85	69.79	69.1	79.91	76.87	33.21	53.71	82.28	88.1	80.78
9053	0.4593	0.138	0.5194	0.1202	0.02175	1.161	0.5822	0.5598	0.4511	0.1114
4217	8.361	8.654	25.99	15.19	23.98	6.165	4.53	28.89	10.51	17.67
101928461	1.634	1.281	7.662	3.179	5.775	1.718	0.4684	14.06	5.172	7.168
101928429	1.684	1.462	14.68	4.798	7.374	1.392	1.371	10.9	2.469	4.011
5191	3.71	4.261	3.877	4.287	3.548	3.538	4.656	5.856	4.353	3.966
340146	0	0	0	0.07255	0	0	0	0	0.1918	0.02914
100294720	0.03982	0	0	0	0	0	0	0	0	0
53832	0	0	0	0	0	0	0	0	0	0
116379	0	0	0	0.01469	0	0	0	0	0	0
3459	11.83	12.54	25.46	11.6	21.87	12.17	19.33	29.1	12.31	18.75
105378017	0	0	0	0	0	0	0	0	0	0
107986544	0	0	0.2982	0	0	0	0	0.3908	0.3399	0
102723633	0	0	0	0.06318	0.119	0	0	0.08275	0.0514	0.08121
167826	0	0.04445	0	0	0	0	0.02709	0	0	0
102723649	0.3124	0.3754	0	0	0.3847	0.2905	0	0	0	0
105378018	0.1471	0.06631	0	0	0	0.06841	0	0	0	0
100507406	0.5477	0.617	0	0	0	0.5092	1.128	0	0	0
100130476	1.405	4.048	3.673	25.35	24.43	1.768	5.328	2.124	28.27	16.96
107986649	0.5746	1.066	1.268	3.995	2.39	0.8706	1.459	0.8093	5.665	3.531
7128	23.33	58.46	16.68	86.31	88.13	21.6	61.66	12.71	87.95	61.07
105378020	0	0.08488	0	0	0	0.08756	0.1035	0	0	0
107986545	0.1631	0.294	0	0	0	0.6066	0.3584	0	0	0.2056
105378021	0	0	0	0	0	0	0	0	0	0
64065	2.298	6.132	1.099	0.3607	2.236	2.533	2.303	0.9504	0.2505	0.961
57221	0.2581	0.1357	0.0281	0	0	0.8365	0.6655	0	0	0
59351	0	0	0	0	0	0.0402	0.1425	0	0	0
110806279	0	0	0	0	0	0	0	0	0	0
23593	8.917	7.202	11.66	15.13	7.154	8.642	7.528	12.3	16.36	10.1
57224	0.09483	0.1001	0.1062	0.09994	0.05004	0.1562	0.125	0.09747	0.1055	0.06832
100423001	0	0	0	0	0	0	0	0	0	0
441172	0.3246	0	0	0.04246	0.1998	0.5533	0	0.556	0.06907	0.1364
100507462	0.3384	0.8188	0.1397	0.2097	0.0658	1.192	1.096	0.5035	0.2957	0.247
25901	7.93	8.517	12.52	12.75	17.41	7.914	11.63	16.99	15.13	16.22
345930	0.342	0.8165	2.03	3.003	1.98	0.4985	0.9952	2.589	3.936	3.59
107986650	0.5283	1.369	3.754	3.472	1.708	0.9824	1.524	6.618	7.673	6.911
85021	22.52	42.23	23.03	31.45	24.97	21.4	39.59	26.94	38.25	34.78
58527	160.8	146.4	22.53	59.66	53.28	181.7	163.1	23.17	53.64	48.03
51696	32.11	33.86	45.03	93.63	81.8	32.98	32.66	49.9	98.56	86.13
167838	0.4517	0.4151	6.702	1.814	1.243	0.42	0.8076	3.277	2.561	2.211
102723690	0.02853	0.07714	5.705	0.1343	0.1054	0.02653	0.1254	2.419	0.09107	0.3237
10370	8.028	18.72	23.15	89.64	78.2	9.96	13.35	27.2	95.67	78.64
107986651	0	0	3.083	0.08228	0	0	0	3.098	0.1004	0.3966
645434	0	0	2.136	0	0.2367	0	0.0704	1.07	0	0
105378023	0	0	0.4715	0	0	0	0	0	0	0.07582
105378024	0	0.07993	0.4172	0	0	0	0	0.7292	0.01132	0.08945
100132735	0	0	0	0	0	0	0	0	0.04862	0
100507477	0	0	0	0	0	0	0	0	0	0
103352541	0	0	0	0	0	0	0	0	0	0
107986652	0	0	0	0	0	0	0	0	0	0
105378025	0	0	0	0.2225	0	0	0	0	0	0
100500879	0	0	0	0	0	0	0	0	0	0
105378027	0	0	0	0	0	0	0	0	0	0
105378026	0	0	0	0	0	0	0	0	0	0
100616180	0	0	0	0	0	0	0	0	0	0
107986653	0	0	0	0	0	0	0	0	0	0
102723724	0	0	0	0	0	0	0	0	0.04035	0
105378029	0	0	0	0	0	0	0	0	0	0
105378030	0.04833	0.392	0.5684	0.03793	0.357	0.02247	0.5309	0.3104	0.01543	0.7007
105378031	0	0.6279	0.1862	0.02485	0	0.1178	0.5218	1.221	0	0.6787
107986654	0	0	0	0	0	0	0	0	0	0
4829	0	0	0	0.06459	0	0	0.0226	0	0	0.07782
100126572	0	0	0	0	0	0	0	0	0	0
51534	14.51	18.22	7.723	8.731	10.58	13.25	16.71	8.103	9.233	9.463
105378032	0	0	0	0	0	0	0	0	0	0.08363
57211	0.118	0.2777	0.1414	0.1183	0.04843	0.1585	0.3889	0.03369	0.2511	0.2645
153910	0	0	0	0	0	0.0398	0	0	0	0
3097	11.75	14.12	17.75	47.22	22.59	11.78	15.41	19.85	50.67	37.95
107986655	2.615	2.451	2.71	5.226	2.128	3.31	3.417	4.115	6.716	4.242
100507489	0.4553	0.1795	0.4462	0.5583	0	0.1852	0.4064	0.3656	0.436	0.4305
51390	5.418	1.293	1.158	1.457	0.6431	5.126	2.301	1.057	1.546	1.264
107986656	0.03109	0.02802	0.02438	0.03416	0	0.03469	0.01366	0	0.04367	0.02352
134637	10.62	10.59	3.968	7.523	5.742	10.13	12.08	5.714	8.698	8.303
8504	14.98	18.62	14.2	16.95	13.67	19.39	22.65	14.88	17.88	16.31
2519	6.879	8.472	7.878	6.949	8.219	6.46	7.433	6.126	6.378	7.386
105378035	0.5243	0.4489	0.7966	1.162	0.2905	0.4997	0.3888	1.381	1.423	0.8925
285740	1.073	2.021	0.5636	2.302	3.399	1.871	1.579	1.822	3.096	4.133
9749	5.118	13.2	1.629	6.612	10.19	7.921	8.939	2.733	10.39	9.924
84946	21.8	55.16	21.26	19.34	13.42	21.56	44.31	22.05	17.33	19.35
153918	0.2847	0.5132	1.339	0.1341	0.4207	0.2118	0.6881	2.341	0.1818	0.9333
5325	1.869	4.481	3.999	0.7744	1.717	2.338	5.921	5.364	0.7814	1.95
57061	0.2129	0.7804	0.946	0.07798	0	0.4487	0.7953	0.8753	0.1269	0.1969
83443	125.4	165.3	55.38	51.06	72.47	117.8	160.4	51.62	51.66	49.37
105378036	0	0	0	0	0	0	0	0	0	0
8676	5.191	10.17	1.684	1.175	7.515	4.142	8.474	1.048	0.9081	2.599
100189313	0	0	5.116	2.048	2.41	0	0.7167	5.029	0	3.29
7402	13.03	13.69	65.1	48.19	97.89	14.24	17.41	93.06	53.49	76.07
106635530	5.271	3.023	13.15	11.66	10.62	3.119	5.265	14.78	12.24	19.33
100189422	0	0	0	0	0	0	0	0	0	0
7957	1.946	3.224	4.285	3.509	3.609	2.04	2.947	6.17	4.641	4.259
100507557	2.307	2.972	4.573	4.49	6.162	2.411	2.878	4.688	4.501	5.012
105378039	0.07161	0.2582	0	0.3452	0.1134	0.1141	0.0562	0.3417	0.9471	0.7997
84085	1.884	4.94	3.679	2.172	4.363	1.642	2.713	5.019	2.582	3.991
257218	4.519	7.115	9.926	10.94	11.15	4.795	6.359	12.36	11.47	11.17
2911	0	0	0.01442	0	0	0	0	0	0.03756	0
10981	0.05084	0.09165	1.196	0.1596	0.5635	1.229	0	0.9145	0.4869	0.5129
101928661	0	0	0	0	0	0	0	0	0	0
79747	0	0	0	0.007991	0	0	0	0	0	0
105378041	0	0	0	0	0	0	0	0	0	0
105378040	0	0	0	0	0	0	0	0	0	0
729176	1.206	0.9055	0.7878	0.6111	0.6494	1.214	1.545	0.5163	0.6574	0.2533
729178	1.057	2.081	2.107	3.983	4.036	1.344	1.858	2.626	4.837	4.132
106182249	0.2391	0.1077	0	0.5629	0.4416	0.2223	0	0	0.07632	0.1507
134957	4.6	10.17	9.508	16.72	19.62	5.346	7.472	12.63	20.58	21.99
105378043	0	0	0	0	0	0	0	0	0	0
389432	0	0.05464	0	0	0	0	0.008325	0	0	0
105378044	0	0	0	0	0	0	0	0	0	0
23328	0.02459	0.7402	0	0.03088	0.03633	0.04115	0.05403	0.01264	0.09419	0.08681
10090	0.163	0.9429	7.178	0.7464	3.011	0.2527	0.6045	8.588	0.3687	2.792
107986659	0	0.4832	12.61	0.561	6.602	0.4985	0	21.58	1.255	5.408
100128176	0.05199	0.1406	3.465	0.08161	1.729	0.02417	0.08568	7.014	0.2655	1.082
105378047	2.829	9.775	5.084	0.2467	1.742	2.923	2.763	5.049	0.2509	1.784
105378046	0.113	0.3054	3.011	0.4787	0.7928	0.126	0.211	4.237	0.1298	0.7833
23118	16.28	28.08	18.18	43.61	23.22	18.61	19.16	25.11	36.72	30.91
105378049	0.07259	0.06542	0	0.1709	0.2681	0.06749	0.1595	0	0.09268	0.183
387082	6.017	9.07	4.488	18.39	7.671	7.575	9.125	7.525	16.45	9.868
340152	44.26	22.12	29.53	19.24	8.009	22.85	14.78	36.36	10.79	8.962
85313	23.5	34.55	26.76	34.34	26.99	20.63	28.65	31.31	32.34	31.59
116254	21.51	28.03	29.12	21.61	17.09	16.74	23.61	20.98	18.77	16.87
645958	4.444	6.23	9.034	6.243	3.648	2.857	4.762	6.062	8.056	5.188
11104	16.36	25.08	15.34	15.17	14.14	13	22.5	13.08	11.95	13.84
9113	7.381	14.78	16.77	20.17	21.07	8.86	11.17	19.28	21.31	19.65
105378050	1.593	2.093	0.7805	0.5729	2.206	1.357	1.677	0.8526	0.2542	1.673
645967	1.358	2.333	3.161	4.13	2.351	1.578	2.005	5.016	4.66	4.28
348995	31.75	38.13	16.58	19.87	15.31	29.11	36.48	14.73	16.45	13.57
5110	37.71	52.46	17.95	20.18	31.23	40.42	52.85	18.72	19.54	20.58
107986660	2.071	3.802	1.353	2.649	1.133	2.71	3.539	3.35	2.106	2.321
84918	0.9396	1.594	0.4154	1.338	0.5445	1.242	0.7591	0.5681	1.406	0.7434
100652739	0.3148	0.9222	0.2314	0.525	0.1454	0.3293	0.4323	0.3034	0.4271	0.1985
135250	0	0.009362	0.02036	0	0	0.02897	0	0	0.04642	0
353091	0	0	0	0	0	0	0	0	0	0
105378052	0	0.04361	0	0	0	0	0	0.1243	0	0
80328	0.3476	0.6962	0	0.1819	0.5707	0.4669	0.6789	0.1985	0.2712	0.2922
80329	0.7602	1.145	0	0	0.08775	0.5964	1.709	0	0	0.01498
646024	0.1438	0.4147	0.3382	0	0.2125	0.2406	0.1896	0.5172	0	0.145
154064	0	0.03626	0	0	0	0.03741	0	0.2067	0	0
79465	0.1567	0.7373	0.4777	0.09562	1.222	0.2266	0.2486	0.08945	0.1889	0.3072
81706	0.138	0.4849	0	0.1408	0.8154	0.06414	0.2273	0	0.02642	0.3131
105378054	0	0	0	0	0	0	0	0	0	0
389434	0	0	0	0	0	0	0	0	0	0
57480	0.3665	0.6704	24.4	0.06768	1.433	0.6565	1.172	29.25	0.3166	2.025
25902	9.656	16.58	1.49	1.398	0.8765	9.427	18.3	1.199	1.065	0.7403
113219461	0	0	2.081	0	0	1.481	0.5832	0	0	0
102723831	0	0	0	0	0	0	0	0	0	0
9590	0.202	0.8036	0.1062	0.09665	0.1274	0.3664	1.272	0.1266	0.05661	0.09316
57621	11.38	21.22	12.16	15.88	24.51	13.1	18.27	14.33	15.27	18.36
55005	14.05	18.83	11.08	13.29	11.28	15.66	18.48	10.63	15.9	13.54
79624	27.67	30.09	8.68	11.52	14.28	28.35	26.79	10.52	9.661	9.959
80129	0	0.008885	0.1353	0	0	0.009166	0	0	0.1007	0.09943
107986528	0	0	0	0	0	0	0	0	0	0
2099	0.1228	0.2702	1.254	1.956	2.288	0.223	0.2196	1.475	2.256	2.441
107986529	0.05664	0.01276	0.02776	0.3556	0	0.1185	0.06223	0.1819	0.4701	0.07142
