GeneID	GSM2090431	GSM2090432	GSM2090433	GSM2090434	GSM2090435	GSM2090436	GSM2090437	GSM2090438	GSM2090439	GSM2090440	GSM2090441	GSM2090442	GSM2090443	GSM2090444	GSM2090445	GSM2090446	GSM2090447	GSM2090448
8807	12.43	14.84	15.26	7.268	16.17	21.79	4.887	3.965	11.76	7.322	5.632	14.05	2.168	1.07	1.766	2.615	2.305	1.683
100616157	0	0	5.007	0	0	0	0	0	0	0	0	0	0	2.539	0	3.015	0	0
389015	0.03981	0	0	0.0452	0.04946	0.09111	0	0	0	0.05605	0.05222	0	0	0	0	0	0	0
6549	0	0	0	0	0	0	0	0	0	0	0.07863	0	0	0.03536	0	0	0	0.07721
84804	8.976	8.224	8.643	8.951	9.032	6.399	7.859	8.309	8.62	8.099	9.676	9.197	11.14	12.76	12.54	11.6	7.55	13.1
130827	2.278	1.941	2.415	1.977	1.581	1.341	2.311	2.075	1.866	1.603	1.801	1.868	2.874	3.674	3.45	2.392	2.234	3.149
105373518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150568	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1316	0.1642	0	0	0
101927360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506421	0.1709	0.1905	0.1987	0.1293	0.2122	0.6516	0	0	0.2026	0.08018	0	0.06759	0	0	0	0	0	0
5455	0.4141	0.2937	0.5692	0.2992	0.4209	1.335	0.04479	0	0.04463	0.159	0.09874	0.3574	0.05666	0.04441	0.277	0.1055	0.05707	0.1454
102682016	0	0	0	0	0	0	0	0	0	0	0	0.1003	0	0	0	0	0.1281	0
102724691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64965	18.4	22.9	19.98	25.41	24.38	15.95	27.06	25.82	16.96	18.16	25.5	21.84	10.22	13.49	14.58	13.45	15.76	18.03
101927492	15.53	16.33	12.95	15.3	15.65	13.75	21.62	21.45	12.85	14.03	19.6	14.95	7.498	11.41	8.193	9.85	10.22	11.32
105373527	0.1439	0	0.1673	0	0.1787	0.1646	0	0	0	0	0	0	0	0	0.2117	0	0	0
105373984	1.134	0.8431	0.8796	0.8587	0.4697	0.4327	2.7	0.4259	0.4483	3.194	1.488	0.4488	0.5692	0	0	0	0	0
105373528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11250	0	0	0	0	0	0	0	0	0	0.137	0	0	0	0	0.1432	0	0	0
9392	14.4	16.16	13.24	14.59	14.1	10.79	13.63	15.01	14.62	12.65	14.24	12.68	23.74	25.93	25.97	20.9	17.21	24.81
100506473	0.5134	0.6676	0.7629	0.7124	0.6731	0.5874	0.4412	0.5782	0.8115	0.6826	0.4863	0.6769	0.7727	1.682	1.217	0.719	0.4324	0.8448
79074	3.41	3.208	3.197	3.545	3.95	2.7	4.486	3.193	3.071	3.181	4.02	3.21	5.047	4.244	3.981	4.011	3.403	4.299
2274	0.1218	0.03393	0.1062	0.1382	0.2269	0.1045	0.1087	0.1714	0.03609	0.04285	0.1996	0.1806	0.1833	0.03591	0.224	0.5969	0.4615	0.2744
105373529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8440	12.31	14.97	13.4	34.74	17.77	14.56	41.88	33.57	22.76	35.66	38.55	28.53	15.6	11.79	13.73	12.66	17.28	14.84
105373530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373531	0	0	0	0	0	0	0	0	0	0	0	0.0695	0	0	0	0	0	0
84417	0	0	0	0	0	0	0	0	0	0	0	0	0.4746	0	0	0	0	0
80146	8.994	9.119	11.67	13.39	12.01	7.084	10.92	7.737	12.54	9.608	13.1	8.957	15.85	12.16	18.22	14.18	16.99	13.27
107985930	0	0	0	0	0.09737	0	0	0	0	0	0	0	0	0	0	0	0	0
402096	4.171	4.359	4.852	4.736	3.562	2.685	5.894	6.753	5.254	3.67	5.813	5.26	3.924	6.151	5.755	3.652	3.557	4.365
285189	0	0	0	0.4533	0	0	0	0	0.2367	0	0	0	0	0	0	0.2796	0	0.2571
653489	1.426	1.236	1.474	1.593	1.771	1.528	1.616	1.198	1.637	1.402	1.663	1.639	1.533	1.228	1.899	1.998	1.613	1.924
105373534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985931	0.4664	0.5199	0.7233	0.353	0.5793	0.3557	0.5549	0.5253	0.3686	0.2189	0.6117	0.5535	1.17	0.5501	0.4576	0.4355	0.2357	0.6006
927	0	0.1071	0	0.0727	0.03977	0.1832	0.1143	0.03606	0.03796	0.04507	0.08398	0.038	1.253	0.03777	0.04712	0.04485	0.04854	0.3711
102724744	0	0	0.0433	0	0	0	0	0	0.04414	0	0	0.08836	0.05604	0.04391	0	0.05214	0.05644	0.04794
84620	0	0	0	0	0	0	0	0	0.03263	0	0	0	0.06214	0	0	0	0	0
105373535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104326057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285190	1.231	1.121	1.36	1.467	1.58	1.291	1.636	1.155	1.386	1.329	1.534	1.266	1.297	1.307	1.57	1.667	1.586	1.638
60482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107178918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27233	0.0579	0.06454	0.404	0.1315	0	0.06624	0.06889	0.0652	0.2746	0	0.1519	0.06871	0.08715	0.5464	0.8521	0.1622	0.2633	0.5219
9648	11.62	13.45	13.51	17.44	14.15	9.454	14.02	14.74	12.92	13.65	13.98	13.08	19.03	23.31	21.01	21.71	16.56	21.2
644903	3.836	3.289	5.491	3.685	4.032	1.688	5.969	3.988	2.099	2.493	2.322	2.801	6.218	5.917	7.817	7.026	4.473	5.32
3987	7.225	9.857	10.53	12.08	13.15	8.893	10.89	11.52	14.07	11.82	15.05	15.35	20.34	9.169	18.58	41.1	38.59	28.55
106182118	0	0.3924	0	0.3996	0	0	0	0	0	0	0	0	0	0	0	0	0.5336	0
5903	14.58	13.49	14.34	14.35	15.78	11.31	16.42	15.15	16.96	10.97	16.96	15.64	16.08	14.58	19.26	17.19	16.1	21.31
165055	3.15	3.125	2.589	2.691	2.19	1.389	3.302	3.939	4.043	2.36	2.843	2.47	3.828	3.273	3.956	2.267	1.446	2.531
10913	0	0	0	0	0	0	0	0.04327	0	0	0	0	0.1157	0	0.05654	0	0	0.09896
100287216	0.06011	0	0	0	0	0	0	0.0677	0	0	0	0	1.538	0.9218	2.035	1.684	1.185	2.864
344558	0.1379	0.03416	0.0891	0.01739	0.03806	0.01753	0.01823	0.01725	0.109	0.02157	0	0.01818	3.92	2.873	5.84	4.7	5.226	8.168
100422863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100423027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151011	0.5455	0.6419	0.705	1.411	1.28	0.9362	0.4688	0.512	0.5749	0.4693	0.7552	1.115	0.09123	0.03575	0.0446	0.2971	0.1838	0.2732
65124	0.1451	0.04045	0.08441	0.2472	0.2704	0	0.04318	0.08174	0.3011	0.1533	0.1428	0.08612	0.4916	0.08561	0.0534	0.4574	0	0.04673
105373545	0	0.2526	0.5271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985774	0.7268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506563	1.796	2.002	2.827	3.239	2.887	9.067	0.6286	0.119	1.754	2.083	1.524	2.006	0.3181	0	0	0	0	0
84220	2.161	2.226	2.57	3.327	3.863	3.708	2.24	1.549	3.183	2.581	2.834	2.894	2.71	1.776	2.048	2.889	2.358	2.382
102724848	1.796	0.5004	1.044	0	0.5576	0.5136	1.602	0.5056	0.5322	0.632	0	0.5327	0	0	0.6607	0	0	1.156
100271835	0.5737	0.7558	0.4247	0.7106	0.907	0.4177	0.6206	0.5874	0.6802	0.8077	0.8209	0.619	1.021	0.6153	0.8444	2.265	2.372	1.209
96626	0.935	1.238	0.7477	1.062	1.597	0.8692	0.904	0.9873	1.316	1.152	1.303	1.04	1.759	0.9651	1.376	3.683	4.518	2.258
105373547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440894	0.06665	0.0743	0	0	0	0	0	0.07507	0	0	0	0	0	0	0	0	0	0
112268438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4867	0.2883	0.09183	0.2395	0.04677	0.6652	0.707	0.09803	0	0	0.116	0.108	0.1466	0.124	0	0.06062	0	0.1249	0.05305
205251	4.272	4.604	4.224	5.659	3.096	4.399	5.083	6.496	5.487	4.711	6.07	3.971	4.073	4.452	5.868	4.588	3.67	5.41
100507334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100847033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151009	0	0.08577	0	0	0	0	0	0.08666	0	0	0	0	0	0	0	0	0	0.09909
100288695	0.8861	1.245	0.7618	1.137	1.627	0.8375	0.9627	0.9546	1.325	1.247	1.364	1.189	1.624	0.9089	1.474	3.777	4.03	2.382
100288570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373552	0.4462	0.3731	0.1298	0.38	0.4157	0.1276	0.2655	0.3769	0.2645	0.3141	0.4389	0	0.6717	0.3948	0.3284	1.094	1.86	0.1437
102724875	1.749	0.4874	1.017	0	0	0.5003	1.561	0.4924	0.5184	0.6156	0	0.5189	0	0	0.6435	0	0	1.126
729540	1.819	1.843	2.148	2.77	3.235	3.106	1.853	1.273	2.663	2.154	2.35	2.388	2.22	1.447	1.683	2.432	1.985	2.006
105373553	4.258	4.521	7.075	8.058	5.793	20.18	1.206	0.2284	3.606	4.568	3.191	5.053	0.3052	0	0	0	0	0
699	8.598	10.36	9.746	7.482	9.216	6.991	7.53	9.683	9.624	7.558	9.502	7.355	4.993	5.303	7.451	4.279	2.448	6.464
106635550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373554	0	0	0.2716	0	0	0.2672	0	0	0	0	0	0.2771	0	0	0	0	0	0
55289	0.622	0.6053	0.8957	1.054	1.337	0.7455	0.7753	0.5448	0.8662	0.7923	0.7251	0.8084	0.1189	0.09317	0.05812	0.06914	0.07484	0.03814
400997	0.05227	0.1165	0.1216	0.05935	0.3247	0	0	0	0.1859	0.07359	0	0	0.07868	0	0	0	0	0
10018	125.1	127.9	114.8	202	193.9	105.6	260.8	188.3	107	112	199.8	117	14.96	7.611	12.74	20.09	15.63	21.87
541471	14.63	20.44	14.8	15.19	12.69	22.07	5.437	5.819	6.054	7.19	6.619	6.308	2.113	2.043	3.384	2.301	3.486	3.115
101927283	0	0.05331	0	0.0543	0.05941	0	0	0.05387	0.02835	0	0.1255	0.02838	0	0.02821	0	0	0	0.0308
100616341	2.269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373557	0.2686	0.1497	0.1562	0.1525	0.6674	0.6147	0.1598	0.1513	0.1592	0	0.1762	0.1594	2.426	0	0.7907	0.1881	0.4073	0.5189
105373559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985933	0	0	0	0.4515	0	0.091	0	0.08958	0.09429	0.112	0.1043	0	0	0	0	0	0	0
64682	12.87	14.89	12.36	13.06	13.04	10.1	15.14	17.75	14.15	11.49	15.94	14.04	14.12	18.62	16.16	16.57	14.41	17.68
100616165	0	0	0	0	0	0	0	0	0	0	0	0	0	2.676	0	0	0	0
10461	0.2633	0	0	0.09965	0.109	0.1506	0.1566	0.09885	0.05203	0	0.2302	0.1562	1.057	0.3106	0.3229	0.7991	0.2661	0.6782
84910	18.27	20.62	22.59	26.97	21.22	14.16	18.99	23.93	21.66	15.88	21.31	17.42	19.3	24.65	25.95	22.13	17.06	27.04
105373560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129804	0.6557	0.5221	0.6537	0.4963	0.5042	0.3751	0.2601	0.3341	0.2776	0.4616	0.2252	0.3891	1.951	0.9945	3.033	3.674	1.041	6.796
84524	1.851	2.325	2.547	2.723	2.558	2.297	1.613	1.996	2.009	1.725	1.573	2.165	3.335	2.89	3.414	3.724	2.371	4.498
376940	0.7564	0.7946	0.5583	0.8754	0.7408	1.065	0.675	0.3932	0.5864	0.7577	0.5533	0.5179	2.211	1.647	2.034	1.773	1.433	1.424
727851	1.633	1.834	1.886	2.634	3.088	2.573	1.775	1.36	2.147	1.966	2.065	2.009	2.387	1.661	1.655	2.338	2.171	1.936
150465	6.289	9.49	7.897	14.36	14.86	7.915	10.16	9.156	9.182	9.002	12.46	9.813	6.364	4.877	6.668	6.705	6.904	6.974
105373562	0.7755	0.4322	1.353	0.4403	0.9633	0.4437	0.4614	0.8734	0.4597	0.5459	0	0.4602	0	0	0.5707	2.172	0	0
84172	8.247	7.649	6.852	6.853	6.958	6.149	9.419	7.682	6.837	5.412	6.967	8.34	5.849	6.9	8.487	7.469	6.424	9.955
101927330	0.3513	0.5873	0.6128	0.1994	0	0.3014	0.1045	0.3956	0	0.8654	0.4607	0.4168	0.2644	0.3108	0.9046	0.123	0.5325	0.3393
84269	9.541	13.45	9.583	11.32	9.157	7.856	9.546	15.71	11.31	12.62	12.99	11.66	13.05	14.83	13.51	13.36	14.9	15.82
107985934	0.2236	0	0	0	0	0	0	0	0	0	0	0	0	0.2637	0.329	0	0	0.2879
400999	0	0.3641	0.3799	0.3709	0	0	0	0.3679	0.3873	0	0	0	5.9	5.394	4.327	2.745	1.486	1.262
6574	39.44	24.27	34.59	21.63	24.46	28.82	17.9	16.44	29.8	22.08	21.29	24.96	177.6	106.7	208.3	325.2	396.1	272.7
102724955	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7464	0	0	0.6395	0.2716
284958	0	0	0.02806	0	0	0	0	0	0	0	0.03164	0	0.3268	0.1423	0.213	0.3379	0.5121	0.1864
150468	0.07098	0.03956	0.04128	0.08059	0	0	0.04223	0.07994	0.04207	0.04996	0.1396	0.08423	0.1068	0	0.05223	0.1491	0.1076	0.0457
3552	0.479	0.712	0.4643	0.6345	0.2975	0.9135	0.285	0	0.284	0	0.1047	0.09474	0.2403	0.09418	0	1.23	0.7262	0.3085
3553	0.6412	0.5957	2.61	0.8494	1.593	0.4891	0.2543	1.805	14.19	9.479	2.523	7.737	70.94	27.36	64.49	123.9	193.6	59.32
105373563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56300	42.56	37.25	64.82	129.4	56.14	58.06	121.1	61.52	134.1	155.8	135.1	149.2	0.2087	0.1635	0	0.1942	0.8407	0.3571
27179	0	0	0	0.09512	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27177	0	0	0	0.09205	0.1007	0	0	0	0	0	0	0	0	0	0	0	0	0
26525	0.06191	0	0	0.07029	0.3076	0.1417	0	0	0	0	0	0	0	0	0	0	0.09386	0
84639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3557	23.02	14.24	28.32	111.1	119.2	51.01	18.66	18.87	16.34	59.74	111	33.17	1.904	0.373	1.861	1.683	4.698	0.733
23550	40.69	31.04	30.08	27.82	23.09	23.08	40.5	41.79	33.19	31.92	34.05	30.03	41.06	56.78	70.22	55.33	32.04	75.89
7849	0.7039	0.6923	0.4816	1.645	1.286	0.758	1.379	0.7928	0.3436	1.341	1.52	0.5405	0.6856	0.7815	0.7312	0.5799	0.6905	0.7465
654433	8.284	8.91	5.156	11.3	7.492	7.608	11.67	11.13	5.6	10.08	9.912	9.443	8.86	10.63	5.133	8.143	6.94	9.031
105373567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927400	0.0569	0	0.06617	0.0646	0.1413	0	0	0.06408	0	0.0801	0	0	0.08564	0.1342	0.1675	0.07969	0.08625	0
107985936	16.59	23	20.7	29.86	21.61	25.46	7.221	13.67	21.1	18.23	7.959	17.76	1.218	0.9545	0	1.7	0.6133	0
150472	32.89	26.77	36.44	49.67	33.31	28.59	55.6	30.75	42.45	37.86	36.24	40.14	11.11	9.282	10.98	9.194	8.311	10.42
112268422	0.2904	0.2914	0.4054	0.5936	0.3968	0.2326	0.3801	0.1963	0.6886	0.2862	0.4952	0.6204	0.1311	0.2741	0.171	0.122	0.1761	0.1496
200350	0.1625	0.3622	0.09448	0.1844	0.1009	0.3718	0.5799	0.3659	0.4815	0.5718	0.6392	0.3856	0.2445	0.2875	0	0.3413	0	0.1046
101927424	0.2333	0.156	0.4341	0.7416	0.5216	0.4271	0.4441	0.1576	0.4702	0.1971	0.4895	0.4153	0.1405	0	0.03433	0.4575	0.1061	0.1202
103344932	0	0	0.1404	0	0	0	0	0	0	0	0	0	0	0.1424	0	0.1691	0	0
729468	0	0	0	0	0	0	0.2571	0	0	0	0.2834	0	0	0.2549	0.318	0.3027	0	0
654412	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1753	0	0	0	0
100302128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375260	8.999	9.745	8.473	13.82	13.31	7.943	12.03	11.97	9.348	10.62	13.49	10.17	15.74	14.05	18.79	18.85	12.73	14.02
84771	0.07284	0.8932	0.3389	0.9097	0.3619	0.25	0.1733	0.7383	0.7772	0.4102	0.09553	0.1729	0.1096	2.062	0.8576	1.326	0.3313	0.3752
118433	2.958	4.996	4.275	5.598	5.011	4.308	4.906	6.764	4.676	5.427	6.936	4.574	7.691	10.47	7.652	7.282	6.115	10.85
11159	5.775	6.049	5.229	5.589	6.21	4.124	7.24	6.111	5.054	4.583	7.167	6.163	9.334	10.84	11.12	8.197	6.698	9.933
112268423	0.4977	0.6473	0.3859	0.3767	0.3091	0.3796	0.5922	0.654	0.5901	0.4671	0.6528	0.886	0.9989	1.37	0.8546	0.8133	1.132	1.175
80255	12.56	11.31	14.67	12.44	23.63	25.85	6.852	4.731	8.962	9.001	12.82	12.26	4.082	3.118	3.839	3.75	4.234	4.37
100616208	0	0	0	0	2.64	0	0	0	0	0	0	0	0	0	0	0	0	0
105373570	0.05393	0	0.06273	0	0	0	0	0	0	0	0	0	0	0.06362	0	0.1511	0.08177	0
101060091	0.2846	0	0.993	0.3231	0	0.3256	0.6772	0.9615	0.3374	0	0.3732	0.3377	1.285	1.007	1.256	0.3986	2.157	0
10096	205	219.5	218.2	229	230.4	183.3	283.5	280.3	232.5	227.3	266.4	257	141.3	128.6	125.9	183.2	210.6	152.1
440900	0	0.1053	0.5495	0.2146	0.3521	0.1081	0	0.3192	0.4481	0	0.2478	0.1121	0	0.2229	0.2781	0	0	0
100499194	0	0	0	0	0	0	0	0.08165	0.08595	0	0.09508	0	0	0.08552	0	0	0.1099	0
57628	0	0	0.02688	0	0	0	0.0825	0	0	0	0	0	0.03479	0	0	0	0	0
101927591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8886	85.27	84.63	107.1	82.49	88.8	85.69	78.68	77.54	107.9	74.32	78.56	86.11	93.47	100.9	100.3	101.5	95.29	112.7
107985939	0.1627	0.3627	0.8515	0.3694	0.3031	0.5584	0.5807	0.09162	0.09644	0.229	0.2134	0.2896	0.8571	0.8636	0.5986	0.9115	0.7399	1.152
54520	4.96	5.955	4.644	7.701	9.83	5.633	5.988	4.99	5.318	5.596	8.465	6.816	7.63	5.829	6.279	6.691	6.026	8.125
101929908	0.2008	0.4477	0	0	0	0.2298	0.239	0	0	0.5655	0.5268	0.2383	0.3023	0.2369	0.2956	0.2813	0	0.2586
102723413	0	0	0	0	0	0	0	0	0	0	0.05457	0	0	0.04908	0	0.2331	0.06308	0
107985940	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0.1473
51141	9.538	6.57	7.326	11.75	11.18	5.559	9.207	7.195	6.987	9.057	9.145	5.819	11.51	9.128	10.26	13.61	10.44	12.22
100506797	0	1.534	0.3201	0	0	0	0	0.93	0	0	0	0	0	1.948	0	0	0.4173	0
105373578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8685	0.1628	0	0	0.0924	0	0	0	0	0	0	0	0	0.8575	0.48	0.2396	1.254	0.2468	0.5241
165257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55240	0	0.1152	0	0	0.2139	0.03941	0	0.03879	0	0.04849	0.04517	0.04087	0.05184	0.04063	0	0.09648	0.1044	0
100874111	0	0	0	0	0	0.0597	0	0	0.06186	0	0	0	0	0	0	0.1462	0.0791	0
105373581	0	0	0	0.03472	0.114	0	0	0.03444	0.03626	0	0	0	0.04603	0	0	0	0.04636	0
130355	1.197	2.001	2.349	2.081	1.858	1.412	2.092	2.275	2.173	1.474	1.766	2.441	2.196	2.427	2.147	1.519	1.871	2.071
1622	139.7	144.1	144.6	170.9	167.2	77.52	198	227.9	138.4	157.2	205.6	132.4	174.6	164.1	160.3	180.6	199	190.8
140738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107105282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80775	0.7613	1.379	0.5165	1.225	1.458	1.053	1.812	0.8217	0.6769	0.8932	1.581	0.9787	1.337	1.123	0.887	1.111	1.01	1.185
101927764	0.02355	0.02626	0.0274	0.08023	0.02926	0.02695	0	0.02653	0.02793	0.03316	0.03089	0	0.1773	0.08336	0.104	0.09898	0.07142	0.06067
5775	0.5602	0.7763	0.5283	0.9454	0.7146	0.3984	0.7386	0.7332	0.6821	0.6181	0.7545	0.5749	3.464	1.947	2.54	2.099	1.423	2.808
107985817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57669	0.6335	0.9148	0.5861	1.046	1.627	0.9389	0.6852	0.5351	0.5974	0.6689	1.02	0.8201	0.3467	0.1698	0.06357	0.08066	0.1091	0.2596
105373582	0.5388	0.976	0.5875	1.147	0.9202	0.3853	1.082	0.9861	0.5589	1.09	0.9274	1.519	0.4055	0.2383	0	0	0.2042	0.04337
79134	13.3	13.68	13.72	15.84	13	12.23	15.18	13.09	12.57	12.37	14.61	14.37	11.82	13.75	14.31	13.5	13.32	14.46
105373583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5899	21.02	25.53	18.9	26.64	34.06	16.58	28.44	32.15	22.24	26.76	38.76	25.91	63.84	37.82	44.69	107.9	202.1	76.36
105373584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3625	0	0	0	0	0	0	0	0	0	0	0.06868	0	0	0	0	0.07335	0.1588	0
84931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29842	0	0	0	0.01865	0	0	0	0	0.01947	0	0	0	0.1484	0.01938	0	0.1611	0.04981	0.04231
23332	14.24	16.56	15.1	19.88	21.26	16.81	17.14	14.5	14.01	12.45	17.44	14.81	9.313	8.049	8.787	7.604	6.732	8.439
107985942	0.3231	0.3602	0.1253	0.2446	0.8027	0	0	0.2426	0	0.7581	0.565	0	0.4863	0.2541	0.634	0.4525	0	0.8322
